,State,Total night minutes,Total intl minutes,Churn,NewCol,NewCol_calc
2472,IN,145.2,10.2,True,155.39999999999998,1
2473,CO,241.3,8.5,False,249.8,0
2474,TX,176.2,9.3,False,185.5,0
2475,AK,230.5,5.3,False,235.8,0
2476,WV,234.5,9.9,False,244.4,0
2477,MA,204.8,9.1,False,213.9,0
2478,TN,280.0,13.2,False,293.2,0
2479,ID,192.7,11.7,True,204.39999999999998,1
2480,DE,250.7,10.3,False,261.0,0
2481,VA,163.6,11.3,False,174.9,0
2482,MT,249.0,10.2,False,259.2,0
2483,ID,164.3,12.9,False,177.20000000000002,0
2484,IN,289.9,12.3,False,302.2,0
2485,MD,259.6,12.0,False,271.6,0
2486,MS,170.9,5.4,False,176.3,0
2487,WA,185.9,9.8,False,195.70000000000002,0
2488,OH,180.6,6.7,False,187.29999999999998,0
2489,RI,153.5,10.5,True,164.0,1
2490,AR,289.3,9.8,False,299.1,0
2491,AZ,214.6,9.8,False,224.4,0
2492,SC,200.7,8.5,False,209.2,0
2493,KY,285.0,11.3,True,296.3,1
2494,AL,140.5,8.1,False,148.6,0
2495,NE,254.3,8.5,False,262.8,0
2496,MT,178.1,7.8,False,185.9,0
2497,MN,146.8,4.2,False,151.0,0
2498,NV,197.5,10.2,False,207.7,0
2499,CA,155.6,13.8,False,169.4,0
2500,UT,147.0,9.6,False,156.6,0
2501,IL,193.2,13.4,False,206.6,0
2502,DC,245.9,16.4,False,262.3,0
2503,IN,292.8,9.9,False,302.7,0
2504,NM,138.4,13.0,False,151.4,0
2505,MS,234.9,12.5,False,247.4,0
2506,VT,174.9,13.2,False,188.1,0
2507,VT,229.8,12.6,False,242.4,0
2508,UT,159.4,8.7,False,168.1,0
2509,KY,170.2,10.9,False,181.1,0
2510,VA,270.9,10.0,False,280.9,0
2511,OH,142.1,7.2,False,149.29999999999998,0
2512,AZ,231.4,10.2,False,241.6,0
2513,NY,174.6,0.0,False,174.6,0
2514,VA,164.6,10.7,False,175.29999999999998,0
2515,MD,184.9,12.0,True,196.9,1
2516,MA,265.0,12.2,False,277.2,0
2517,IL,281.9,12.4,False,294.29999999999995,0
2518,LA,208.7,7.9,False,216.6,0
2519,MO,224.8,8.4,False,233.20000000000002,0
2520,DC,216.4,7.8,False,224.20000000000002,0
2521,PA,186.9,12.1,False,199.0,0
2522,TN,197.9,8.4,False,206.3,0
2523,NJ,214.7,7.8,False,222.5,0
2524,VA,236.3,11.8,False,248.10000000000002,0
2525,TN,197.2,9.7,False,206.89999999999998,0
2526,NJ,245.0,6.4,True,251.4,1
2527,WA,229.1,13.1,False,242.2,0
2528,AR,329.2,9.9,False,339.09999999999997,0
2529,WI,204.6,9.2,False,213.79999999999998,0
2530,WA,174.7,10.7,False,185.39999999999998,0
2531,RI,184.2,10.1,False,194.29999999999998,0
2532,ME,220.6,7.2,False,227.79999999999998,0
2533,CO,239.5,12.3,True,251.8,1
2534,CO,152.5,18.0,False,170.5,0
2535,RI,156.6,9.2,True,165.79999999999998,1
2536,CT,195.0,9.0,True,204.0,1
2537,NC,207.0,6.4,False,213.4,0
2538,WY,202.1,14.0,False,216.1,0
2539,OR,178.0,10.7,True,188.7,1
2540,FL,186.9,12.9,False,199.8,0
2541,KY,175.1,14.2,False,189.29999999999998,0
2542,SC,175.3,9.5,True,184.8,1
2543,WA,192.1,6.9,False,199.0,0
2544,MT,255.3,13.2,False,268.5,0
2545,PA,238.8,8.2,False,247.0,0
2546,MA,210.0,12.2,False,222.2,0
2547,VT,240.8,12.7,False,253.5,0
2548,MN,135.0,11.9,False,146.9,0
2549,IL,239.9,8.4,False,248.3,0
2550,AR,200.0,6.6,False,206.6,0
2551,MD,145.5,10.9,False,156.4,0
2552,MT,146.8,8.9,False,155.70000000000002,0
2553,VT,207.9,10.0,False,217.9,0
2554,CO,185.9,6.7,False,192.6,0
2555,NC,233.0,9.3,False,242.3,0
2556,WA,204.3,10.8,False,215.10000000000002,0
2557,TN,256.4,16.9,False,273.29999999999995,0
2558,AR,137.9,9.6,False,147.5,0
2559,DC,201.2,11.5,False,212.7,0
2560,MN,210.5,9.0,False,219.5,0
2561,IA,210.0,7.7,False,217.7,0
2562,KS,178.5,8.0,False,186.5,0
2563,ND,255.7,12.1,False,267.8,0
2564,MT,148.2,10.7,False,158.89999999999998,0
2565,IL,176.6,13.5,False,190.1,0
2566,DC,216.5,14.4,False,230.9,0
2567,KY,105.4,9.3,True,114.7,1
2568,MS,147.8,12.0,False,159.8,0
2569,TN,243.9,12.8,False,256.7,0
2570,IA,158.1,8.5,False,166.6,0
2571,AK,230.1,7.8,False,237.9,0
2572,MN,123.4,10.4,True,133.8,1
2573,WV,168.6,12.8,True,181.4,1
2574,OR,151.8,13.3,False,165.10000000000002,0
2575,MS,251.2,15.5,True,266.7,1
2576,ME,226.2,11.1,False,237.29999999999998,0
2577,MN,196.1,8.5,False,204.6,0
2578,GA,225.2,11.8,False,237.0,0
2579,DC,230.1,7.8,False,237.9,0
2580,GA,183.3,8.6,False,191.9,0
2581,NY,170.3,12.9,True,183.20000000000002,1
2582,OK,272.6,7.5,False,280.1,0
2583,OK,237.7,12.8,False,250.5,0
2584,GA,179.8,11.4,False,191.20000000000002,0
2585,NJ,212.4,9.8,False,222.20000000000002,0
2586,MN,194.7,11.4,False,206.1,0
2587,ME,193.6,8.9,False,202.5,0
2588,MI,236.7,12.0,False,248.7,0
2589,MT,185.4,13.9,False,199.3,0
2590,NE,240.2,9.3,False,249.5,0
2591,ND,240.3,8.8,True,249.10000000000002,1
2592,VA,203.8,12.8,False,216.60000000000002,0
2593,VT,181.2,14.3,False,195.5,0
2594,OH,217.5,11.8,True,229.3,1
2595,AL,166.1,8.4,True,174.5,1
2596,DC,224.2,5.8,False,230.0,0
2597,ND,231.5,14.0,False,245.5,0
2598,TN,221.6,10.3,False,231.9,0
2599,DE,233.8,8.8,True,242.60000000000002,1
2600,NY,310.7,11.2,False,321.9,0
2601,AL,158.7,11.5,False,170.2,0
2602,OK,128.9,11.4,True,140.3,1
2603,MS,244.2,6.4,False,250.6,0
2604,MD,102.0,15.9,False,117.9,0
2605,NE,282.9,14.1,False,297.0,0
2606,AR,182.9,16.1,True,199.0,1
2607,IL,89.7,9.9,False,99.60000000000001,0
2608,IN,222.5,6.7,False,229.2,0
2609,UT,344.3,10.7,False,355.0,0
2610,LA,143.7,5.9,False,149.6,0
2611,ID,158.7,11.8,False,170.5,0
2612,KY,253.4,8.4,False,261.8,0
2613,MI,128.9,7.1,False,136.0,0
2614,NH,107.3,12.2,True,119.5,1
2615,WV,134.3,10.9,False,145.20000000000002,0
2616,OR,267.6,16.0,False,283.6,0
2617,SD,179.0,10.7,False,189.7,0
2618,MD,294.8,6.9,False,301.7,0
2619,ND,227.0,11.1,True,238.1,1
2620,TN,297.1,11.0,False,308.1,0
2621,MO,164.5,7.5,False,172.0,0
2622,IL,255.4,11.6,False,267.0,0
2623,UT,193.6,10.9,False,204.5,0
2624,MI,203.9,11.6,True,215.5,1
2625,AR,257.0,12.0,False,269.0,0
2626,TX,123.2,12.6,False,135.8,0
2627,AK,247.2,12.5,False,259.7,0
2628,TN,118.0,6.8,False,124.8,0
2629,NH,209.5,6.7,True,216.2,1
2630,NM,225.5,9.8,False,235.3,0
2631,MN,146.2,12.4,False,158.6,0
2632,IA,127.4,11.8,False,139.20000000000002,0
2633,RI,232.5,10.6,False,243.1,0
2634,AL,244.6,12.6,False,257.2,0
2635,NC,170.8,10.0,False,180.8,0
2636,SD,236.6,6.0,False,242.6,0
2637,MT,208.4,5.9,False,214.3,0
2638,HI,241.6,11.4,False,253.0,0
2639,MT,264.0,12.2,False,276.2,0
2640,KY,299.6,10.8,False,310.40000000000003,0
2641,DC,302.0,11.3,False,313.3,0
2642,CO,210.4,10.0,False,220.4,0
2643,MI,160.3,10.6,False,170.9,0
2644,AL,188.2,12.4,False,200.6,0
2645,KS,157.6,12.1,True,169.7,1
2646,NC,153.3,11.5,False,164.8,0
2647,SC,233.4,13.4,True,246.8,1
2648,CO,294.5,12.7,False,307.2,0
2649,MN,217.8,9.8,False,227.60000000000002,0
2650,WY,164.3,4.9,False,169.20000000000002,0
2651,FL,253.6,9.2,False,262.8,0
2652,NY,266.2,9.7,False,275.9,0
2653,OK,225.9,12.4,False,238.3,0
2654,ME,261.7,6.8,False,268.5,0
2655,NE,161.4,10.0,False,171.4,0
2656,OH,169.7,8.9,False,178.6,0
2657,CT,158.7,8.9,False,167.6,0
2658,DC,108.9,13.5,False,122.4,0
2659,OK,235.1,16.1,False,251.2,0
2660,NJ,132.9,13.4,True,146.3,1
2661,IA,182.9,9.5,False,192.4,0
2662,VA,161.2,13.7,True,174.89999999999998,1
2663,VA,395.0,12.7,False,407.7,0
2664,NM,198.5,14.4,True,212.9,1
2665,FL,204.2,10.1,False,214.29999999999998,0
2666,RI,308.9,12.1,True,321.0,1
2667,NJ,145.7,10.0,False,155.7,0
2668,NE,88.2,8.6,False,96.8,0
2669,WV,204.7,1.1,False,205.79999999999998,0
2670,WY,179.0,9.0,False,188.0,0
2671,SC,227.0,9.5,False,236.5,0
2672,MS,256.9,9.2,True,266.09999999999997,1
2673,ND,216.1,6.7,True,222.79999999999998,1
2674,IL,188.4,12.8,False,201.20000000000002,0
2675,OR,291.6,5.7,False,297.3,0
2676,UT,209.0,12.1,False,221.1,0
2677,IA,198.7,7.3,True,206.0,1
2678,ME,219.7,14.4,False,234.1,0
2679,WY,250.8,3.3,False,254.10000000000002,0
2680,WI,170.1,7.7,False,177.79999999999998,0
2681,SC,208.8,13.3,True,222.10000000000002,1
2682,DC,96.4,12.9,False,109.30000000000001,0
2683,CT,210.2,13.2,False,223.39999999999998,0
2684,OR,182.1,9.8,False,191.9,0
2685,OR,122.0,14.1,False,136.1,0
2686,NV,162.4,10.0,False,172.4,0
2687,MN,271.7,17.0,True,288.7,1
2688,OK,160.4,10.0,False,170.4,0
2689,KS,223.7,15.2,False,238.89999999999998,0
2690,RI,259.7,7.0,False,266.7,0
2691,DC,250.9,9.7,False,260.6,0
2692,IL,193.5,11.6,False,205.1,0
2693,UT,132.6,7.3,False,139.9,0
2694,MN,187.1,10.1,True,197.2,1
2695,WI,168.2,9.8,False,178.0,0
2696,MI,259.0,12.3,True,271.3,1
2697,MI,160.1,11.9,False,172.0,0
2698,MA,226.6,12.4,False,239.0,0
2699,AL,135.0,11.6,False,146.6,0
2700,SC,218.0,8.5,True,226.5,1
2701,WI,264.7,8.3,False,273.0,0
2702,VT,170.7,7.9,False,178.6,0
2703,CT,203.0,12.1,False,215.1,0
2704,OR,227.5,11.2,False,238.7,0
2705,HI,154.3,9.7,False,164.0,0
2706,WV,135.9,13.2,False,149.1,0
2707,RI,145.1,9.0,False,154.1,0
2708,MI,191.7,8.9,True,200.6,1
2709,ME,155.5,11.7,False,167.2,0
2710,WV,202.1,14.7,True,216.79999999999998,1
2711,NE,182.3,10.0,False,192.3,0
2712,DC,228.6,11.6,False,240.2,0
2713,NH,166.9,6.0,False,172.9,0
2714,MD,170.1,15.4,False,185.5,0
2715,NH,312.8,6.1,False,318.90000000000003,0
2716,WV,215.6,12.1,False,227.7,0
2717,IL,249.1,4.3,False,253.4,0
2718,OK,213.7,13.8,False,227.5,0
2719,NH,226.3,10.0,False,236.3,0
2720,MI,302.2,10.3,False,312.5,0
2721,ND,166.8,9.6,False,176.4,0
2722,LA,158.8,10.1,False,168.9,0
2723,HI,176.3,13.0,False,189.3,0
2724,NJ,217.5,9.5,True,227.0,1
2725,WV,197.0,12.0,False,209.0,0
2726,NC,148.7,9.9,False,158.6,0
2727,PA,181.2,11.7,False,192.89999999999998,0
2728,MI,166.4,6.2,False,172.6,0
2729,WY,211.9,8.7,False,220.6,0
2730,NJ,244.2,14.8,False,259.0,0
2731,NJ,243.1,13.9,True,257.0,1
2732,NC,126.7,16.9,True,143.6,1
2733,NM,235.3,0.0,False,235.3,0
2734,MS,233.6,11.1,False,244.7,0
2735,TX,213.3,13.3,True,226.60000000000002,1
2736,OK,242.7,9.2,False,251.89999999999998,0
2737,ID,243.0,9.9,False,252.9,0
2738,AL,143.0,7.5,False,150.5,0
2739,WY,139.1,10.8,False,149.9,0
2740,HI,257.1,10.3,False,267.40000000000003,0
2741,VA,214.7,12.4,False,227.1,0
2742,WV,234.7,10.7,False,245.39999999999998,0
2743,DE,243.3,8.0,False,251.3,0
2744,CA,102.4,7.1,False,109.5,0
2745,PA,174.1,10.2,True,184.29999999999998,1
2746,CO,155.0,13.4,False,168.4,0
2747,MD,283.6,6.2,True,289.8,1
2748,AL,177.3,7.7,False,185.0,0
2749,AL,171.4,14.2,False,185.6,0
2750,KS,146.4,8.7,False,155.1,0
2751,MI,191.0,7.9,False,198.9,0
2752,AK,246.5,8.1,False,254.6,0
2753,OH,186.5,12.9,False,199.4,0
2754,IN,350.2,11.3,False,361.5,0
2755,SC,149.3,10.7,False,160.0,0
2756,KS,50.1,12.5,False,62.6,0
2757,OK,285.4,5.8,False,291.2,0
2758,WI,237.3,12.0,False,249.3,0
2759,IN,141.8,12.6,False,154.4,0
2760,IL,263.4,14.2,True,277.59999999999997,1
2761,TN,220.3,10.5,False,230.8,0
2762,DC,169.4,9.5,False,178.9,0
2763,NC,192.7,8.2,False,200.89999999999998,0
2764,RI,239.7,14.9,False,254.6,0
2765,MS,201.1,10.7,False,211.79999999999998,0
2766,VA,215.7,10.5,False,226.2,0
2767,KY,79.9,8.2,False,88.10000000000001,0
2768,NV,246.8,12.0,False,258.8,0
2769,WI,253.1,9.1,False,262.2,0
2770,NH,188.6,5.7,False,194.29999999999998,0
2771,NE,219.8,13.2,False,233.0,0
2772,WI,172.9,5.9,True,178.8,1
2773,NJ,186.3,6.1,True,192.4,1
2774,ME,192.2,13.2,True,205.39999999999998,1
2775,WY,166.4,9.0,False,175.4,0
2776,IN,157.8,7.4,False,165.20000000000002,0
2777,WI,273.1,12.3,False,285.40000000000003,0
2778,VT,198.1,10.3,False,208.4,0
2779,CA,178.1,8.5,False,186.6,0
2780,IN,282.3,11.3,False,293.6,0
2781,SC,264.3,9.0,False,273.3,0
2782,IN,237.4,11.6,False,249.0,0
2783,IA,211.9,9.1,False,221.0,0
2784,MD,230.9,10.9,True,241.8,1
2785,MN,137.9,9.2,True,147.1,1
2786,AR,224.7,9.0,True,233.7,1
2787,MS,201.3,10.8,False,212.10000000000002,0
2788,MN,200.0,7.2,False,207.2,0
2789,WA,284.4,7.7,False,292.09999999999997,0
2790,MS,164.2,9.1,False,173.29999999999998,0
2791,ID,224.6,5.5,False,230.1,0
2792,NC,176.6,11.1,False,187.7,0
2793,VA,241.3,14.4,False,255.70000000000002,0
2794,MT,173.2,10.9,True,184.1,1
2795,MI,194.9,9.3,False,204.20000000000002,0
2796,HI,185.4,16.2,False,201.6,0
2797,NC,131.2,10.0,False,141.2,0
2798,MN,247.2,10.2,False,257.4,0
2799,WV,216.9,9.4,False,226.3,0
2800,SD,192.0,11.0,True,203.0,1
2801,HI,286.2,6.1,False,292.3,0
2802,MS,203.4,14.4,False,217.8,0
2803,NY,177.7,10.6,False,188.29999999999998,0
2804,LA,224.2,9.1,False,233.29999999999998,0
2805,KS,128.5,11.4,False,139.9,0
2806,MA,259.3,13.6,False,272.90000000000003,0
2807,AK,134.3,11.8,False,146.10000000000002,0
2808,SD,177.1,11.6,False,188.7,0
2809,CO,215.9,3.5,False,219.4,0
2810,NH,214.4,11.1,False,225.5,0
2811,WV,180.6,10.8,False,191.4,0
2812,AZ,268.1,11.0,False,279.1,0
2813,ME,258.3,12.3,False,270.6,0
2814,NH,218.4,10.7,False,229.1,0
2815,RI,250.5,7.2,False,257.7,0
2816,ID,195.3,18.3,True,213.60000000000002,1
2817,WI,143.1,11.4,False,154.5,0
2818,NM,111.0,10.1,False,121.1,0
2819,WY,140.1,10.3,True,150.4,1
2820,IL,276.7,13.2,False,289.9,0
2821,TX,209.2,5.7,False,214.89999999999998,0
2822,RI,96.4,11.2,False,107.60000000000001,0
2823,MI,133.5,16.6,False,150.1,0
2824,OR,187.6,13.1,True,200.7,1
2825,VA,143.7,14.3,False,158.0,0
2826,SD,202.6,10.2,False,212.79999999999998,0
2827,AL,214.9,10.3,True,225.20000000000002,1
2828,MS,251.9,6.3,True,258.2,1
2829,MS,204.0,12.6,False,216.6,0
2830,HI,169.4,10.5,False,179.9,0
2831,WV,243.7,9.9,False,253.6,0
2832,WV,256.3,7.5,False,263.8,0
2833,WV,136.3,11.6,False,147.9,0
2834,IN,130.6,11.7,False,142.29999999999998,0
2835,NM,177.4,10.4,False,187.8,0
2836,DE,179.5,10.3,False,189.8,0
2837,NC,222.2,14.3,False,236.5,0
2838,NM,138.7,10.5,False,149.2,0
2839,SC,306.2,14.2,True,320.4,1
2840,NJ,183.4,10.8,False,194.20000000000002,0
2841,AZ,150.4,14.0,False,164.4,0
2842,RI,238.5,9.4,False,247.9,0
2843,SD,210.1,10.0,False,220.1,0
2844,NH,141.5,11.5,False,153.0,0
2845,AL,182.2,4.5,False,186.7,0
2846,WV,272.1,10.1,False,282.20000000000005,0
2847,ID,231.1,12.2,False,243.29999999999998,0
2848,MD,198.9,8.0,False,206.9,0
2849,IN,185.7,7.7,False,193.39999999999998,0
2850,WY,182.1,10.0,False,192.1,0
2851,NH,189.6,8.2,False,197.79999999999998,0
2852,MN,274.2,4.6,False,278.8,0
2853,MA,267.4,8.7,False,276.09999999999997,0
2854,NH,278.4,10.6,False,289.0,0
2855,MN,201.0,8.1,False,209.1,0
2856,IA,226.0,10.0,False,236.0,0
2857,NY,228.6,5.6,False,234.2,0
2858,AL,152.9,7.4,False,160.3,0
2859,WV,185.9,11.5,False,197.4,0
2860,NM,240.2,11.8,False,252.0,0
2861,CA,215.7,13.1,False,228.79999999999998,0
2862,MA,158.9,12.1,False,171.0,0
2863,ME,280.2,9.7,False,289.9,0
2864,FL,203.1,12.5,False,215.6,0
2865,NH,185.2,8.6,True,193.79999999999998,1
2866,IN,197.7,11.1,False,208.79999999999998,0
2867,WI,237.0,11.2,False,248.2,0
2868,MA,332.7,13.6,True,346.3,1
2869,NH,334.7,8.9,False,343.59999999999997,0
2870,TX,148.0,9.1,False,157.1,0
2871,NC,186.8,11.3,False,198.10000000000002,0
2872,CT,152.8,9.2,False,162.0,0
2873,NJ,229.8,6.9,False,236.70000000000002,0
2874,WY,246.8,12.3,True,259.1,1
2875,LA,208.7,6.6,False,215.29999999999998,0
2876,NV,285.5,10.4,False,295.9,0
2877,WV,196.8,6.5,False,203.3,0
2878,AR,190.4,9.6,False,200.0,0
2879,SC,173.8,10.0,False,183.8,0
2880,KS,129.7,9.8,False,139.5,0
2881,NY,137.7,6.2,False,143.89999999999998,0
2882,MI,268.2,11.4,True,279.59999999999997,1
2883,MA,239.2,9.8,False,249.0,0
2884,UT,260.0,8.7,True,268.7,1
2885,HI,231.9,8.4,False,240.3,0
2886,PA,185.4,9.9,False,195.3,0
2887,OR,136.7,11.1,False,147.79999999999998,0
2888,TN,255.7,10.9,False,266.59999999999997,0
2889,CT,145.4,8.4,True,153.8,1
2890,AZ,125.7,11.6,False,137.3,0
2891,OR,259.0,12.2,False,271.2,0
2892,DE,183.8,11.8,False,195.60000000000002,0
2893,MA,251.5,7.2,False,258.7,0
2894,CT,236.2,14.7,False,250.89999999999998,0
2895,AR,123.8,6.4,False,130.2,0
2896,SD,141.7,9.1,False,150.79999999999998,0
2897,CT,170.8,16.6,False,187.4,0
2898,CT,169.4,5.6,False,175.0,0
2899,MA,214.9,3.8,False,218.70000000000002,0
2900,MS,222.6,7.9,True,230.5,1
2901,MT,165.7,9.3,True,175.0,1
2902,AK,259.6,10.0,False,269.6,0
2903,DE,203.5,6.7,False,210.2,0
2904,OH,200.4,10.4,False,210.8,0
2905,MN,184.6,3.8,False,188.4,0
2906,CA,249.7,0.0,False,249.7,0
2907,OH,150.2,12.8,False,163.0,0
2908,NV,280.8,7.9,True,288.7,1
2909,SC,211.6,7.7,False,219.29999999999998,0
2910,WV,156.9,9.1,False,166.0,0
2911,NM,156.7,13.0,False,169.7,0
2912,WY,119.5,4.3,False,123.8,0
2913,CA,158.1,10.8,False,168.9,0
2914,KS,214.6,12.5,False,227.1,0
2915,WY,158.6,14.4,False,173.0,0
2916,OK,187.7,10.5,False,198.2,0
2917,UT,268.1,8.3,False,276.40000000000003,0
2918,MA,182.4,0.0,False,182.4,0
2919,UT,201.4,9.4,False,210.8,0
2920,MN,195.7,10.7,False,206.39999999999998,0
2921,NE,197.3,15.9,False,213.20000000000002,0
2922,OH,246.9,10.2,False,257.1,0
2923,KY,212.1,16.7,False,228.79999999999998,0
2924,WA,254.4,10.3,True,264.7,1
2925,NY,164.0,11.6,True,175.6,1
2926,IN,292.1,5.0,True,297.1,1
2927,CO,158.5,10.2,False,168.7,0
2928,DC,224.3,9.8,False,234.10000000000002,0
2929,AK,191.1,14.9,False,206.0,0
2930,SC,120.4,12.9,False,133.3,0
2931,KS,191.6,10.9,False,202.5,0
2932,UT,175.4,11.8,False,187.20000000000002,0
2933,IL,144.2,2.1,False,146.29999999999998,0
2934,DC,238.6,8.6,True,247.2,1
2935,DC,224.0,9.8,False,233.8,0
2936,OK,215.4,9.5,True,224.9,1
2937,KY,126.3,13.4,False,139.7,0
2938,NE,88.7,7.0,False,95.7,0
2939,AL,262.7,13.3,False,276.0,0
2940,HI,205.1,7.3,False,212.4,0
2941,SC,249.7,11.5,False,261.2,0
2942,GA,153.2,10.0,True,163.2,1
2943,KS,211.4,7.8,False,219.20000000000002,0
2944,PA,73.7,9.8,False,83.5,0
2945,UT,230.0,14.0,False,244.0,0
2946,OR,199.0,4.1,False,203.1,0
2947,ND,240.7,9.0,True,249.7,1
2948,KY,236.7,10.5,False,247.2,0
2949,MN,148.1,10.0,False,158.1,0
2950,OH,244.1,11.8,True,255.9,1
2951,TX,256.2,12.9,False,269.09999999999997,0
2952,WY,268.6,8.2,True,276.8,1
2953,GA,249.7,9.8,False,259.5,0
2954,TX,208.1,8.4,False,216.5,0
2955,WV,193.6,10.3,False,203.9,0
2956,NM,140.8,8.6,False,149.4,0
2957,MI,216.5,7.3,False,223.8,0
2958,NC,255.3,6.3,True,261.6,1
2959,NY,210.6,9.1,False,219.7,0
2960,TX,152.3,10.0,True,162.3,1
2961,KY,172.7,8.0,True,180.7,1
2962,SD,184.4,5.4,False,189.8,0
2963,ID,235.0,11.6,False,246.6,0
2964,OR,233.7,7.9,True,241.6,1
2965,WI,181.7,8.4,False,190.1,0
2966,WV,217.0,8.0,False,225.0,0
2967,SC,149.9,10.2,False,160.1,0
2968,CT,219.3,13.9,True,233.20000000000002,1
2969,NV,186.2,7.9,False,194.1,0
2970,ND,222.2,6.4,False,228.6,0
2971,MI,122.3,9.6,True,131.9,1
2972,MT,212.1,10.1,True,222.2,1
2973,NE,210.5,10.4,False,220.9,0
2974,UT,195.1,7.0,False,202.1,0
2975,WV,235.3,11.8,False,247.10000000000002,0
2976,AR,236.0,11.5,False,247.5,0
2977,MT,224.5,6.7,False,231.2,0
2978,UT,247.9,13.0,False,260.9,0
2979,HI,209.0,8.8,True,217.8,1
2980,KS,201.4,14.3,True,215.70000000000002,1
2981,NY,194.8,9.7,False,204.5,0
2982,OH,273.4,8.9,False,282.29999999999995,0
2983,HI,242.6,7.9,False,250.5,0
2984,KS,100.3,10.8,False,111.1,0
2985,IN,158.5,11.0,False,169.5,0
2986,OR,201.9,10.5,False,212.4,0
2987,NY,147.9,13.7,True,161.6,1
2988,VA,222.4,12.0,False,234.4,0
2989,MI,136.1,13.8,True,149.9,1
2990,ID,203.8,8.3,False,212.10000000000002,0
2991,MO,207.3,7.3,False,214.60000000000002,0
2992,AL,191.0,11.6,False,202.6,0
2993,OR,194.3,12.5,False,206.8,0
2994,VT,191.5,5.5,True,197.0,1
2995,AZ,153.0,13.2,False,166.2,0
2996,VA,168.4,13.3,False,181.70000000000002,0
2997,PA,154.8,7.8,False,162.60000000000002,0
2998,CO,225.8,12.3,False,238.10000000000002,0
2999,KY,240.3,9.6,False,249.9,0
3000,NJ,289.3,14.5,False,303.8,0
3001,IL,189.3,11.5,False,200.8,0
3002,WA,224.7,8.9,True,233.6,1
3003,WV,236.5,9.4,False,245.9,0
3004,RI,91.6,16.2,False,107.8,0
3005,OH,197.3,10.5,False,207.8,0
3006,MO,217.1,9.9,False,227.0,0
3007,MD,191.4,14.1,False,205.5,0
3008,OH,206.8,13.0,False,219.8,0
3009,VA,128.7,6.7,False,135.39999999999998,0
3010,FL,111.2,12.1,False,123.3,0
3011,CO,244.7,10.6,False,255.29999999999998,0
3012,NY,206.7,11.1,False,217.79999999999998,0
3013,WV,250.0,5.2,False,255.2,0
3014,LA,210.7,11.8,False,222.5,0
3015,MA,229.1,7.1,False,236.2,0
3016,UT,245.5,14.6,False,260.1,0
3017,AL,211.5,6.0,False,217.5,0
3018,ME,227.4,12.2,False,239.6,0
3019,TX,287.7,13.8,True,301.5,1
3020,ND,156.9,9.8,False,166.70000000000002,0
3021,CO,231.5,10.1,False,241.6,0
3022,LA,220.4,2.9,False,223.3,0
3023,MT,87.4,13.9,True,101.30000000000001,1
3024,OR,53.3,11.5,False,64.8,0
3025,NH,120.8,15.6,False,136.4,0
3026,NE,246.1,10.8,False,256.9,0
3027,WV,203.0,9.4,False,212.4,0
3028,NV,261.2,12.5,False,273.7,0
3029,MA,205.7,9.2,False,214.89999999999998,0
3030,MI,216.5,14.0,False,230.5,0
3031,KY,238.6,12.5,False,251.1,0
3032,WV,167.3,7.8,False,175.10000000000002,0
3033,KY,211.4,13.6,False,225.0,0
3034,NJ,104.5,11.2,False,115.7,0
3035,ME,190.6,11.6,True,202.2,1
3036,TX,164.4,9.4,False,173.8,0
3037,MN,247.8,6.5,False,254.3,0
3038,VA,237.3,6.4,False,243.70000000000002,0
3039,DC,151.8,10.5,False,162.3,0
3040,MD,294.5,10.5,False,305.0,0
3041,RI,206.2,6.5,False,212.7,0
3042,MA,138.1,8.3,False,146.4,0
3043,MD,164.4,9.0,False,173.4,0
3044,NM,230.1,8.5,False,238.6,0
3045,MN,178.2,10.5,True,188.7,1
3046,MI,109.6,14.8,False,124.39999999999999,0
3047,AZ,89.6,12.8,False,102.39999999999999,0
3048,AL,181.5,14.0,False,195.5,0
3049,MI,204.6,15.6,False,220.2,0
3050,SC,219.7,13.5,True,233.2,1
3051,MS,205.6,15.6,False,221.2,0
3052,MS,233.0,12.9,False,245.9,0
3053,CA,254.4,7.0,False,261.4,0
3054,MD,152.2,9.1,False,161.29999999999998,0
3055,ND,188.2,9.7,False,197.89999999999998,0
3056,IL,218.5,10.7,False,229.2,0
3057,SD,203.7,7.3,False,211.0,0
3058,AL,168.0,7.1,False,175.1,0
3059,NV,205.7,11.8,False,217.5,0
3060,LA,352.2,8.4,False,360.59999999999997,0
3061,VA,282.3,12.4,False,294.7,0
3062,DE,151.3,13.0,False,164.3,0
3063,CT,141.5,12.2,False,153.7,0
3064,CO,210.1,8.7,True,218.79999999999998,1
3065,MA,168.0,8.4,False,176.4,0
3066,OR,196.8,7.2,False,204.0,0
3067,WA,218.0,10.1,False,228.1,0
3068,SC,124.0,9.5,False,133.5,0
3069,IN,218.3,9.9,False,228.20000000000002,0
3070,MD,178.0,12.0,True,190.0,1
3071,NV,136.3,6.3,False,142.60000000000002,0
3072,TX,235.4,8.5,True,243.9,1
3073,ND,260.4,7.4,False,267.79999999999995,0
3074,WV,117.9,6.6,False,124.5,0
3075,CO,165.7,6.3,False,172.0,0
3076,TX,170.7,10.0,False,180.7,0
3077,FL,280.2,14.3,False,294.5,0
3078,AL,204.3,13.2,False,217.5,0
3079,WV,184.2,7.9,True,192.1,1
